date,day_of_week,id,type,proj,proj_count,desc
20160915,Thursday,13.0,G,Photography,NA,Edit photos for Days 15-16 (Shanghai) post
20160915,Thursday,14.0,G,NA,NA,Edit photos for Days 15-16 (Shanghai) post; Write Days 15-16 (Shanghai) post
20160915,Thursday,15.0,G,Photography,NA,Edit photos from trip to Utah
20160915,Thursday,16.0,G,NA,NA,Write Days 15-16 (Shanghai) post
20160916,Friday,1.0,W,Mixed,NA,Getting set up for the day; Emails; SA Compare impacts of various Mileage scenarios
20160916,Friday,2.0,W,CAAutoSequential2016,571.0,Compare impacts of various Mileage scenarios
20160916,Friday,3.0,W,CAAutoSequential2016,572.0,Compare impacts of various Mileage scenarios
20160916,Friday,4.0,W,CAAutoSequential2016,573.0,Compare impacts of various Mileage scenarios
20160916,Friday,5.0,W,CAAutoSequential2016,574.0,Compare impacts of various Mileage scenarios
20160916,Friday,6.0,W,CAAutoSequential2016,575.0,Compare impacts of various Mileage scenarios
20160916,Friday,7.0,W,CAAutoSequential2016,576.0,Compare impacts of various Mileage scenarios
20160916,Friday,8.0,W,CAAutoSequential2016,577.0,Compare impacts of various Mileage scenarios
20160916,Friday,9.0,G,NA,NA,Listening to the Waking Up podcast
20160916,Friday,10.0,M,NA,NA,Grocery store
20160916,Friday,11.0,G,NA,NA,Listening to the Waking Up podcast
20160916,Friday,12.0,M,NA,NA,Grocery store
20160916,Friday,13.0,G,NA,NA,Listening to the Waking Up podcast
20160916,Friday,14.0,W,Mixed,NA,Taking the VOICE survey
20160916,Friday,15.0,W,CAAutoSequential2016,578.0,Compare impacts of various Mileage scenarios
20160916,Friday,16.0,G,NA,NA,Write Days 15-16 (Shanghai) post
20160916,Friday,17.0,G,NA,NA,Write Days 15-16 (Shanghai) post
20160916,Friday,18.0,G,NA,NA,Analyzing average age of NBA teams
20160916,Friday,19.0,G,NA,NA,Analyzing average age of NBA teams
20160916,Friday,20.0,G,NA,NA,Analyzing average age of NBA teams
20160916,Friday,21.0,G,NA,NA,Analyzing average age of NBA teams
20160916,Friday,22.0,G,NA,NA,Analyzing average age of NBA teams
20160916,Friday,23.0,G,NA,NA,Analyzing average age of NBA teams
20160917,Saturday,1.0,G,NA,NA,Listening to the Waking Up podcast
20160918,Sunday,1.0,G,NA,NA,Listening to the Common Sense podcast
20160919,Monday,1.0,W,Mixed,NA,Getting set up for the day; Emails; Benefits stuff
20160919,Monday,2.0,W,Mixed,NA,Getting set up for the day; Weekly review
20160919,Monday,3.0,W,Mixed,NA,Weekly review
20160919,Monday,4.0,W,Mixed,NA,Weekly review; Sequential Analysis Prepare for presentation discussion with Megan
20160919,Monday,5.0,W,CAAutoSequential2016,579.0,Prepare for presentation discussion with Megan
20160919,Monday,6.0,G,NA,NA,Listening to the Common Sense podcast
20160919,Monday,7.0,H,NA,NA,Walk
20160919,Monday,8.0,W,Mixed,NA,Prep for data sources training session
20160919,Monday,9.0,W,Mixed,NA,Prep for data sources training session
20160919,Monday,10.0,G,NA,NA,Listening to the Common Sense podcast
20160919,Monday,11.0,W,CAAutoSequential2016,580.0,Outline pros/cons of pumping Mileage
20160919,Monday,12.0,W,CAAutoSequential2016,581.0,Outline pros/cons of pumping Mileage
20160919,Monday,13.0,G,NA,NA,Listening to the Common Sense podcast
20160919,Monday,14.0,G,NA,NA,Writing POTW 108 post
20160919,Monday,15.0,M,NA,NA,Oil change
20160919,Monday,16.0,W,CAAutoSequential2016,582.0,Outline pros/cons of pumping Mileage
20160919,Monday,17.0,W,CAAutoSequential2016,581.0,Investigate and put together speaking points for other rating variables of interest
20160919,Monday,18.0,G,NA,NA,Listening to the Common Sense podcast
20160920,Tuesday,1.0,W,Mixed,NA,Getting set up for the day; Reply to Sam
20160920,Tuesday,2.0,W,Mixed,NA,Reply to Sam
20160920,Tuesday,3.0,W,CAAutoSequential2016,582.0,Investigate and put together speaking points for other rating variables of interest
20160920,Tuesday,4.0,W,CAAutoSequential2016,583.0,Investigate and put together speaking points for other rating variables of interest
20160920,Tuesday,5.0,W,CAAutoSequential2016,584.0,Investigate and put together speaking points for other rating variables of interest
20160920,Tuesday,6.0,W,CAAutoSequential2016,585.0,Investigate and put together speaking points for other rating variables of interest
20160920,Tuesday,7.0,W,CAAutoSequential2016,586.0,Investigate and put together speaking points for other rating variables of interest
20160920,Tuesday,8.0,W,CAAutoSequential2016,587.0,Investigate and put together speaking points for other rating variables of interest
20160920,Tuesday,9.0,G,NA,NA,Watching FujiLove Academy videos
20160920,Tuesday,10.0,W,CAAutoSequential2016,588.0,Investigate and put together speaking points for other rating variables of interest
20160920,Tuesday,11.0,W,CAAutoSequential2016,589.0,Investigate and put together speaking points for other rating variables of interest; Put together presentation for meeting with Jeff
20160920,Tuesday,12.0,G,NBAPlayByPlay,1.0,Setting up project; Working with sample file from BigDataBall
20160920,Tuesday,13.0,G,NBAPlayByPlay,2.0,Working with sample file from BigDataBall
20160920,Tuesday,14.0,H,NA,NA,Volleyball game
20160921,Wednesday,1.0,W,Mixed,NA,Getting set up for the day; SA Put together presentation for meeting with Jeff
20160921,Wednesday,2.0,W,CAAutoSequential2016,589.0,Put together presentation for meeting with Jeff
20160921,Wednesday,3.0,W,CAAutoSequential2016,590.0,Put together presentation for meeting with Jeff
20160921,Wednesday,4.0,W,CAAutoSequential2016,591.0,Put together presentation for meeting with Jeff
20160921,Wednesday,5.0,W,CAAutoSequential2016,592.0,Put together presentation for meeting with Jeff
20160921,Wednesday,6.0,W,CAAutoSequential2016,593.0,Put together presentation for meeting with Jeff
20160921,Wednesday,7.0,W,CAAutoSequential2016,594.0,Put together presentation for meeting with Jeff
20160921,Wednesday,8.0,W,CAAutoSequential2016,595.0,Put together presentation for meeting with Jeff
20160921,Wednesday,9.0,W,CAAutoSequential2016,596.0,Put together presentation for meeting with Jeff
20160921,Wednesday,10.0,G,NA,NA,Listening to the Not So Standard Deviations podcast
20160921,Wednesday,11.0,G,NBAPlayByPlay,3.0,Working with sample file from BigDataBall
20160921,Wednesday,12.0,G,NBAPlayByPlay,4.0,Working with sample file from BigDataBall
20160921,Wednesday,13.0,G,NBAPlayByPlay,5.0,Working with sample file from BigDataBall
20160921,Wednesday,14.0,G,NBAPlayByPlay,6.0,Working with sample file from BigDataBall
20160922,Thursday,1.0,W,Mixed,NA,Getting set up for the day; Recruiting Filter resumes
20160922,Thursday,2.0,W,Recruiting,NA,Filter resumes
20160922,Thursday,3.0,W,Recruiting,NA,Filter resumes
20160922,Thursday,4.0,W,Recruiting,NA,Filter resumes
20160922,Thursday,5.0,W,CAAutoSequential2016,597.0,Put together presentation for meeting with Jeff
20160922,Thursday,6.0,W,CAAutoSequential2016,598.0,Put together presentation for meeting with Jeff
20160922,Thursday,7.0,G,Photography,NA,Listening to The Candid Frame podcast
20160922,Thursday,8.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160922,Thursday,9.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160922,Thursday,10.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160922,Thursday,11.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160922,Thursday,12.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160922,Thursday,13.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160923,Friday,1.0,W,Mixed,NA,Getting set up for the day
20160923,Friday,2.0,W,Mixed,NA,Check Matthew's credibility code
20160923,Friday,3.0,W,Mixed,NA,Check Matthew's credibility code
20160923,Friday,4.0,W,Mixed,NA,Check Matthew's credibility code
20160923,Friday,5.0,H,NA,NA,Walk
20160923,Friday,6.0,H,NA,NA,Walk
20160923,Friday,7.0,G,NA,NA,Write In Development 8 post
20160923,Friday,8.0,G,NA,NA,Listening to The Effective Executive
20160923,Friday,9.0,H,NA,NA,Walk
20160923,Friday,10.0,G,NA,NA,Write In Development 8 post
20160923,Friday,11.0,H,NA,NA,Walk
20160926,Monday,1.0,W,Mixed,NA,Getting set up for the day; Weekly review
20160926,Monday,2.0,W,Mixed,NA,Weekly review; Wellbeing survey
20160926,Monday,3.0,W,Mixed,NA,Weekly review
20160926,Monday,4.0,G,NA,NA,Listening to The Truth
20160926,Monday,5.0,H,NA,NA,Run
20160926,Monday,6.0,W,RCheckingBestPractices,1.0,Check PAAS modeling guide for inspiration
20160926,Monday,7.0,G,NA,NA,Listening to The Truth
20160926,Monday,8.0,M,NA,NA,Grocery store
20160926,Monday,9.0,G,NA,NA,Listening to The Truth
20160926,Monday,10.0,M,NA,NA,Grocery store
20160926,Monday,11.0,G,NA,NA,Listening to The Truth
20160926,Monday,12.0,W,RCheckingBestPractices,2.0,Check PAAS modeling guide for inspiration
20160926,Monday,13.0,W,RCheckingBestPractices,3.0,Check PAAS modeling guide for inspiration; Research best practices for data analysis in the programming realm
20160926,Monday,14.0,G,Photography,NA,Edit picture for Patrick
20160926,Monday,15.0,G,Photography,NA,Edit picture for Patrick
20160926,Monday,16.0,G,ParseJournal,NA,Re-evaluate progress and populate backlog
20160926,Monday,17.0,G,NBAPlayByPlay,7.0,Send data to Corey
20160927,Tuesday,1.0,W,Mixed,NA,Getting set up for the day; R Checking Best Practices Research best practices for data analysis in the programming realm
20160927,Tuesday,2.0,W,CAAutoSequential2016,599.0,Run decision tree on impacts to identify customers who are seeing largest/smallest impacts
20160927,Tuesday,3.0,W,CAAutoSequential2016,600.0,Run decision tree on impacts to identify customers who are seeing largest/smallest impacts; Identify impact of separating YL interaction from Marital/Gender
20160927,Tuesday,4.0,W,CAAutoSequential2016,601.0,Identify impact of separating YL interaction from Marital/Gender
20160927,Tuesday,5.0,W,CAAutoSequential2016,602.0,Pull CDF data for VM investigation; Identify impact of separating YL interaction from Marital/Gender
20160927,Tuesday,6.0,G,NA,NA,Listening to The Truth
20160927,Tuesday,7.0,W,Recruiting,NA,Send out keep in touch emails
20160927,Tuesday,8.0,G,Photography,NA,Uploading photos from trip to CO
20160927,Tuesday,9.0,M,NA,NA,Research flights for trip to San Antonio; Buy tickets for San Antonio beer festival
20160927,Tuesday,10.0,G,NBAPlayByPlay,8.0,Send data to Corey
20160927,Tuesday,11.0,G,Photography,NA,Setting up Fuji X-T2
20160927,Tuesday,12.0,H,NA,NA,Volleyball game
20160928,Wednesday,1.0,W,Mixed,NA,Getting set up for the day; Recruiting emails; R Checking Best Practices
20160928,Wednesday,2.0,G,NA,NA,Listening to The Candid Frame podcast
20160928,Wednesday,3.0,H,NA,NA,Walk
20160928,Wednesday,4.0,W,Mixed,NA,Prepare for meeting with region about rate impacts and elasticities
20160928,Wednesday,5.0,G,NA,NA,Listening to The Truth
20160928,Wednesday,6.0,W,Mixed,NA,Prepare for meeting with region about rate impacts and elasticities
20160928,Wednesday,7.0,W,Mixed,NA,Prepare for meeting with region about rate impacts and elasticities
20160928,Wednesday,8.0,W,Mixed,NA,Prepare for meeting with region about rate impacts and elasticities
20160928,Wednesday,9.0,G,Website,NA,Updating 30 days with the Fuji 35mm posts
20160928,Wednesday,10.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 1 post
20160928,Wednesday,11.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 1 post
20160928,Wednesday,12.0,G,NA,NA,Listening to The Truth
20160928,Wednesday,13.0,H,NA,NA,Walk
20160929,Thursday,1.0,W,Mixed,NA,Getting set up for the day
20160929,Thursday,2.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160929,Thursday,3.0,H,NA,NA,Walk
20160929,Thursday,4.0,W,Mixed,NA,Prepare for meeting with region about rate impacts and elasticities
20160929,Thursday,5.0,W,Mixed,NA,Prepare for meeting with region about rate impacts and elasticities
20160929,Thursday,6.0,W,Mixed,NA,Prepare for meeting with region about rate impacts and elasticities
20160929,Thursday,7.0,W,Mixed,NA,Prepare for meeting with region about rate impacts and elasticities
20160929,Thursday,8.0,G,NA,NA,Listening to The Truth
20160929,Thursday,9.0,H,NA,NA,Run
20160929,Thursday,10.0,G,NA,NA,Listening to The Truth
20160929,Thursday,11.0,W,Mixed,NA,Rescheduling meeting with the region; Sequential Analysis Follow-ups from meeting with Jeff/Prioritize next actions
20160929,Thursday,12.0,M,NA,NA,Paying bills; Evaluating finances; Researching license stuff
20160929,Thursday,13.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 2 post
20160929,Thursday,14.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 2 post
20160929,Thursday,15.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 2 post
20160929,Thursday,16.0,G,NBAPlayByPlay,9.0,Write blog post with sample analysis
20160929,Thursday,17.0,G,NBAPlayByPlay,10.0,Write blog post with sample analysis
20160930,Friday,1.0,G,Photography,NA,Editing a photo for Patrick
20160930,Friday,2.0,W,Mixed,NA,Getting set up for the day; Recruiting Do ADA training
20160930,Friday,3.0,W,Mixed,NA,Recruiting Reply to Ann; Helping Patrick with R; Recruiting Reply to Sam
20160930,Friday,4.0,W,Recruiting,NA,Reply to Sam
20160930,Friday,5.0,W,Mixed,NA,Look into HO data for Megan
20160930,Friday,6.0,G,NA,NA,Listening to The Truth
20160930,Friday,7.0,G,NA,NA,Listening to The Truth
20160930,Friday,8.0,H,NA,NA,Walk
20161003,Monday,1.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20161003,Monday,2.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20161003,Monday,3.0,H,NA,NA,Walk
20161003,Monday,4.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20161003,Monday,5.0,H,NA,NA,Walk
20161003,Monday,6.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 6 post
20161003,Monday,7.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 6 post
20161003,Monday,8.0,W,Recruiting:,NA,Read resumes
20161003,Monday,9.0,W,Recruiting:,NA,Read resumes
20161003,Monday,10.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 7 post
20161004,Tuesday,1.0,G,NA,NA,Listening to The Truth
20161004,Tuesday,2.0,G,NA,NA,Listening to The Truth
20161004,Tuesday,3.0,W,Recruiting,NA,Interviewing
20161004,Tuesday,4.0,W,Recruiting,NA,Interviewing
20161004,Tuesday,5.0,W,Recruiting,NA,Interviewing
20161004,Tuesday,6.0,W,Recruiting,NA,Interviewing
20161004,Tuesday,7.0,W,Recruiting,NA,Interviewing
20161004,Tuesday,8.0,W,Recruiting,NA,Interviewing
20161004,Tuesday,9.0,W,Recruiting,NA,Interviewing
20161004,Tuesday,10.0,W,Recruiting,NA,Interviewing
20161004,Tuesday,11.0,W,Recruiting,NA,Interviewing
20161004,Tuesday,12.0,W,Recruiting,NA,Interviewing
20161004,Tuesday,13.0,W,Recruiting,NA,Interviewing
20161004,Tuesday,14.0,W,Recruiting,NA,Interviewing
20161004,Tuesday,15.0,G,NA,NA,Listening to The Truth
20161004,Tuesday,16.0,G,NA,NA,Listening to The Truth
20161005,Wednesday,1.0,W,Mixed,NA,Getting set up for the day; emails
20161005,Wednesday,2.0,W,Mixed,NA,Weekly review
20161005,Wednesday,3.0,H,NA,NA,Walk
20161005,Wednesday,4.0,G,NA,NA,Listening to the Waking Up podcast
20161005,Wednesday,5.0,M,NA,NA,Grocery store
20161005,Wednesday,6.0,G,NA,NA,Listening to the Waking Up podcast
20161005,Wednesday,7.0,M,NA,NA,Grocery store
20161005,Wednesday,8.0,G,NA,NA,Listening to the Not So Standard Deviations podcast
20161005,Wednesday,9.0,W,Mixed,NA,Weekly review; Admin stuff
20161005,Wednesday,10.0,W,Mixed,NA,Battling SublimeText markdown
20161005,Wednesday,11.0,W,Recruiting,NA,Write candidate write-ups
20161005,Wednesday,12.0,W,Recruiting,NA,Write candidate write-ups
20161005,Wednesday,13.0,W,Recruiting,NA,Write candidate write-ups
20161005,Wednesday,14.0,W,Mixed,NA,Helping Matthew with R
20161005,Wednesday,15.0,G,30DaysX-T2,NA,Write Comparing Fuji's Acros and Monochrome Film Simulations post
20161005,Wednesday,16.0,G,30DaysX-T2,NA,Write Comparing Fuji's Acros and Monochrome Film Simulations post
20161005,Wednesday,17.0,G,30DaysX-T2,NA,Write Comparing Fuji's Acros and Monochrome Film Simulations post
20161005,Wednesday,18.0,G,30DaysX-T2,NA,Write Comparing Fuji's Acros and Monochrome Film Simulations post
20161006,Thursday,1.0,W,Mixed,NA,Getting set up for the day; restarting computer
20161006,Thursday,2.0,W,NA,NA,@Mixed Reply to @Megan about DWC documentation
20161006,Thursday,3.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20161006,Thursday,4.0,M,NA,NA,Errands
20161006,Thursday,5.0,G,NA,NA,Listening to The Candid Frame podcast
20161006,Thursday,6.0,M,NA,NA,Errands
20161006,Thursday,7.0,W,Mixed,NA,"Recruiting Talking to Kelsey about candidates; Create CA Auto CDF page; CA Auto Sequential Develop no ISP, no pump Mileage scenario"
20161006,Thursday,8.0,W,CAAutoSequential2016,603.0,"Develop no ISP, no pump Mileage scenario"
20161006,Thursday,9.0,W,CAAutoSequential2016,604.0,"Develop no ISP, no pump Mileage scenario"
20161006,Thursday,10.0,G,NA,NA,Listening to The Candid Frame podcast
20161006,Thursday,11.0,H,NA,NA,Walk
20161006,Thursday,12.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 9 post
20161006,Thursday,13.0,G,NBAPlayByPlay,11.0,Analyze Nuggets' offensive efficiency with and without each player on the court from the 2015-16 season
20161007,Friday,1.0,W,Mixed,NA,Getting set up for the day; Recruiting Filling out sheet for Okasate; R Checking Best Practices Brainstorm ideas and email group
20161007,Friday,2.0,W,RCheckingBestPractices,4.0,Brainstorm ideas and email group
20161007,Friday,3.0,W,RCheckingBestPractices,5.0,Brainstorm ideas and email group
20161007,Friday,4.0,W,RCheckingBestPractices,6.0,Brainstorm ideas and email group
20161007,Friday,5.0,W,RCheckingBestPractices,7.0,Brainstorm ideas and email group
20161007,Friday,6.0,W,RCheckingBestPractices,8.0,Brainstorm ideas and email group
20161007,Friday,7.0,W,RCheckingBestPractices,9.0,Brainstorm ideas and email group
20161007,Friday,8.0,W,RCheckingBestPractices,10.0,Brainstorm ideas and email group
20161007,Friday,9.0,W,RCheckingBestPractices,11.0,Brainstorm ideas and email group
20161007,Friday,10.0,W,Mixed,NA,Prepare for meeting with region about rate impacts and elasticities
20161007,Friday,11.0,W,Mixed,NA,Helping Matthew with R
20161007,Friday,12.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 10 post
20161007,Friday,13.0,G,NA,NA,Listening to The Candid Frame podcast
20161007,Friday,14.0,H,NA,NA,Walk
20161007,Friday,15.0,G,NBAPlayByPlay,12.0,Analyze Nuggets' offensive efficiency with and without each player on the court from the 2015-16 season
20161008,Saturday,1.0,M,NA,NA,Cleaning
20161008,Saturday,2.0,G,Photography,NA,Reading Mountain Light
20161008,Saturday,3.0,H,NA,NA,Walk
20161008,Saturday,4.0,G,NA,NA,Listening to the Waking Up podcast
20161008,Saturday,5.0,G,NA,NA,Listening to the Waking Up podcast
20161008,Saturday,6.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 11 post
20161008,Saturday,7.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 11 post
20161009,Sunday,1.0,G,NA,NA,Listening to the Waking Up podcast
20161009,Sunday,2.0,G,NA,NA,Listening to the Waking Up podcast
20161009,Sunday,3.0,G,NA,NA,Listening to the Waking Up podcast
20161009,Sunday,4.0,G,NA,NA,Listening to the Waking Up podcast
20161009,Sunday,5.0,G,NA,NA,Listening to the Waking Up podcast
20161009,Sunday,6.0,H,NA,NA,Walk
20161009,Sunday,7.0,H,NA,NA,Walk
20161009,Sunday,8.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 12 post
20161009,Sunday,9.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 12 post
20161010,Monday,1.0,W,Mixed,NA,Getting set up for the week; RE send out survey results
20161010,Monday,2.0,W,Mixed,NA,Emails; RE stuff; Weekly review
20161010,Monday,3.0,G,NA,NA,Listening to the Waking Up podcast
20161010,Monday,4.0,W,Mixed,NA,Weekly review
20161010,Monday,5.0,G,NA,NA,Listening to the Waking Up podcast
20161010,Monday,6.0,H,NA,NA,Run
20161010,Monday,7.0,W,Mixed,NA,"Weekly review; Sequential Analysis Develop no ISP, no pump Mileage scenario"
20161010,Monday,8.0,W,CAAutoSequential2016,605.0,"Develop no ISP, max pump Mileage scenario"
20161010,Monday,9.0,W,CAAutoSequential2016,606.0,"Develop no ISP, max pump Mileage scenario"
20161010,Monday,10.0,W,CAAutoSequential2016,607.0,"Develop no ISP, max pump Mileage scenario"
20161010,Monday,11.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 13 post
20161010,Monday,12.0,G,NA,NA,Listening to the Waking Up podcast
20161010,Monday,13.0,H,NA,NA,Walk
20161011,Tuesday,1.0,W,Mixed,NA,Getting set up for the day; R Checking Best Practices reply to Lauren
20161011,Tuesday,2.0,W,CAAutoSequential2016,608.0,"Develop no ISP, max pump Mileage scenario; Develop no ISP, partial pump Mileage scenario"
20161011,Tuesday,3.0,W,CAAutoSequential2016,609.0,"Develop no ISP, partial pump Mileage scenario"
20161011,Tuesday,4.0,W,CAAutoSequential2016,610.0,"Develop no ISP, partial pump Mileage scenario"
20161011,Tuesday,5.0,W,CAAutoSequential2016,611.0,"Develop no ISP, partial pump Mileage scenario; Outline pros/cons of waiting for 2015 data"
20161011,Tuesday,6.0,W,CAAutoSequential2016,612.0,"Develop no ISP, partial pump Mileage scenario; Outline pros/cons of waiting for 2015 data"
20161011,Tuesday,7.0,W,CAAutoSequential2016,613.0,"Develop no ISP, partial pump Mileage scenario; Outline pros/cons of waiting for 2015 data"
20161011,Tuesday,8.0,G,NA,NA,Listening to the Waking Up podcast
20161011,Tuesday,9.0,H,NA,NA,Walk
20161011,Tuesday,10.0,W,Mixed,NA,Setting up CA Pricing Analytics Confluence page
20161011,Tuesday,11.0,W,CAAutoSequential2016,614.0,Develop scenario of reducing ISP spread in BI and PD only; Setting up RUFF validation
20161011,Tuesday,12.0,W,CAAutoSequential2016,615.0,Develop scenario of reducing ISP spread in BI and PD only; Setting up RUFF validation
20161011,Tuesday,13.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 14 post
20161012,Wednesday,1.0,W,Mixed,NA,Getting set up for the day; R Checking Best Practices Research collapsible lists in HTML
20161012,Wednesday,2.0,W,CAAutoSequential2016,616.0,Develop scenario of reducing ISP spread in BI and PD only
20161012,Wednesday,3.0,W,CAAutoSequential2016,617.0,Develop scenario of reducing ISP spread in BI and PD only
20161012,Wednesday,4.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 15 post
20161012,Wednesday,5.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 15 post; Write 30 days with the Fuji X-T2: Day 16 post
20161012,Wednesday,6.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20161012,Wednesday,7.0,H,NA,NA,Walk
20161012,Wednesday,8.0,W,CAAutoSequential2016,618.0,Compare fit of premium to risk among all scenarios
20161012,Wednesday,9.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20161012,Wednesday,10.0,M,NA,NA,Grocery store
20161012,Wednesday,11.0,W,CAAutoSequential2016,619.0,Compare fit of premium to risk among all scenarios
20161012,Wednesday,12.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20161012,Wednesday,13.0,H,NA,NA,Walk
20161012,Wednesday,14.0,G,Photography,NA,Reading Mountain Light
20161012,Wednesday,15.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 16 post
20161012,Wednesday,16.0,G,NBAPlayByPlay,13.0,Analyze Nuggets' offensive efficiency with and without each player on the court from the 2015-16 season
20161012,Wednesday,17.0,G,NBAPlayByPlay,14.0,Analyze Nuggets' offensive efficiency with and without each player on the court from the 2015-16 season
20161013,Thursday,1.0,G,NA,NA,Post October Buckets mix
20161013,Thursday,2.0,W,Mixed,NA,Getting set up for the day
20161013,Thursday,3.0,G,Photography,NA,Listening to the Out of Chicago podcast
20161013,Thursday,4.0,H,NA,NA,Walk
20161013,Thursday,5.0,G,Photography,NA,Listening to the Out of Chicago podcast
20161013,Thursday,6.0,H,NA,NA,Walk
20161013,Thursday,7.0,W,Mixed,NA,Helping Drew with R; Sequential Analysis Compare fit of premium to risk among all scenarios; Reply to Glenn
20161013,Thursday,8.0,W,CAAutoSequential2016,620.0,Compare fit of premium to risk among all scenarios
20161013,Thursday,9.0,W,CAAutoSequential2016,621.0,Compare fit of premium to risk among all scenarios
20161013,Thursday,10.0,G,Photography,NA,Listening to the Out of Chicago podcast
20161013,Thursday,11.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 16 post
20161013,Thursday,12.0,W,CAAutoSequential2016,622.0,Compare fit of premium to risk among all scenarios
20161013,Thursday,13.0,W,CAAutoSequential2016,623.0,Compare fit of premium to risk among all scenarios
20161013,Thursday,14.0,W,CAAutoSequential2016,624.0,Compare fit of premium to risk among all scenarios
20161013,Thursday,15.0,G,Photography,NA,Reading Mountain Light
20161013,Thursday,16.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 17 post
20161013,Thursday,17.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 17 post; Write 30 days with the Fuji X-T2: Day 18 post
20161013,Thursday,18.0,G,Photography,NA,Reading Mountain Light
20161014,Friday,1.0,W,Mixed,NA,Getting set up for the day; Recruiting Filling out tracking tab
20161014,Friday,2.0,W,CAAutoSequential2016,625.0,Compare fit of premium to risk among all scenarios
20161014,Friday,3.0,W,CAAutoSequential2016,626.0,Compare fit of premium to risk among all scenarios
20161014,Friday,4.0,W,CAAutoSequential2016,627.0,Compare fit of premium to risk among all scenarios
20161014,Friday,5.0,W,CAAutoSequential2016,628.0,Compare fit of premium to risk among all scenarios
20161014,Friday,6.0,W,Mixed,NA,Getting data for Glenn
20161014,Friday,7.0,W,CAAutoSequential2016,629.0,Compare fit of premium to risk among all scenarios
20161014,Friday,8.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 18 post
20161014,Friday,9.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 18 post
20161014,Friday,10.0,W,CAAutoSequential2016,630.0,Compare fit of premium to risk among all scenarios
20161014,Friday,11.0,G,NA,NA,Listening to A History of Western Philosophy
20161014,Friday,12.0,G,NA,NA,Listening to the Common Sense podcast
20161014,Friday,13.0,G,NA,NA,Listening to the Common Sense podcast
20161014,Friday,14.0,G,NA,NA,Reading The Subtle Art of Not Giving A Fuck
20161014,Friday,15.0,G,NA,NA,Reading The Subtle Art of Not Giving A Fuck
20161014,Friday,16.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 18 post
20161014,Friday,17.0,G,NA,NA,Reading The Subtle Art of Not Giving A Fuck
20161016,Sunday,1.0,G,NA,NA,Reading The Subtle Art of Not Giving a Fuck
20161016,Sunday,2.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 19 post
20161016,Sunday,3.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 19 post
20161016,Sunday,4.0,G,NA,NA,Reading War and Peace
20161016,Sunday,5.0,G,NA,NA,Reading War and Peace
20161017,Monday,1.0,W,Mixed,NA,Getting set up for the week; Sequential Analysis Prepare for meeting with Jeff
20161017,Monday,2.0,W,CAAutoSequential2016,631.0,Prepare for meeting with Jeff
20161017,Monday,3.0,W,CAAutoSequential2016,632.0,Prepare for meeting with Jeff
20161017,Monday,4.0,W,CAAutoSequential2016,633.0,Prepare for meeting with Jeff
